collision_date,day,year,mo,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS,co2,wind,so2,pressure
2012-07-01,7,2012,7,83.6,63.0,1008.9,9.7,4.1,9.9,18.1,93.0,66.0,0.0,999.9,0,538,14.589583000000003,134.91354149999998,3.9656249999999997,999.4416664
2012-07-02,1,2012,7,80.3,54.1,1011.6,10.0,3.8,15.0,999.9,88.0,66.9,0.0,999.9,0,564,13.743749999999995,143.53125000000003,1.2645832500000007,1002.3106062
2012-07-03,2,2012,7,79.8,56.7,1012.8,10.0,2.9,12.0,999.9,88.0,63.0,0.0,999.9,0,664,17.1375905,124.85520825000005,1.76473225,1002.4833332
2012-07-04,3,2012,7,81.8,65.6,1009.1,9.2,3.6,11.1,999.9,91.0,68.0,0.06,999.9,0,432,12.175,125.92083300000007,1.9020832500000002,998.53333340000006
2012-07-05,4,2012,7,86.7,64.3,1007.4,9.4,3.8,15.0,999.9,93.9,70.0,99.99,999.9,0,591,11.287500000000001,126.29375000000002,1.2437500000000001,998.07500000000039
2012-07-06,5,2012,7,81.9,62.3,1011.7,10.0,3.1,9.9,999.9,91.0,66.9,0.0,999.9,0,638,15.721381500000003,81.207291499999982,1.1229165000000005,1002.1083333999999
2012-07-07,6,2012,7,84.9,65.9,1010.1,9.5,3.1,14.0,17.1,95.0,70.0,0.0,999.9,0,490,14.583333499999998,131.10108700000004,1.7781249999999993,1000.0500000000001
2012-07-08,7,2012,7,80.6,65.5,1010.1,8.5,3.1,8.0,15.9,90.0,70.0,0.59,999.9,0,464,9.8999999999999968,103.17083349999999,0.81145825000000016,1000.5416666000003
2012-07-09,1,2012,7,78.5,56.8,1012.7,10.0,3.5,9.9,999.9,84.0,68.0,0.09,999.9,0,533,10.2604165,67.32083350000002,0.67150974999999968,1003.6416666000001
2012-07-10,2,2012,7,76.5,56.3,1016.0,10.0,3.4,9.9,999.9,86.0,61.0,0.0,999.9,0,524,12.833333499999998,75.097916500000039,1.0590774999999997,1007.1976188000003
2012-07-11,3,2012,7,77.1,62.0,1019.9,10.0,1.9,7.0,999.9,84.0,64.9,0.0,999.9,0,565,13.580357000000003,76.81354174999997,0.97934775000000007,1011.308333
2012-07-12,4,2012,7,77.4,60.2,1021.7,10.0,2.3,7.0,999.9,88.0,57.0,0.0,999.9,0,577,17.158332999999995,94.16354149999998,1.4645832499999998,1012.4833331999998
2012-07-13,5,2012,7,78.9,60.7,1021.8,9.9,3.0,7.0,999.9,87.1,63.0,0.0,999.9,0,603,22.802083000000007,97.217708499999972,2.2177085,1012.5333334
2012-07-14,6,2012,7,78.5,62.7,1021.6,10.0,3.5,13.0,19.0,82.0,68.0,0.0,999.9,1,536,14.945833499999996,124.29166700000002,1.5302084999999994,1012.3833334000001
2012-07-15,7,2012,7,79.7,68.6,1018.3,9.1,2.8,13.0,999.9,87.1,70.0,0.0,999.9,0,494,12.839583499999994,104.73541675000001,1.6177082500000002,1007.8513159999994
2012-07-16,1,2012,7,79.0,67.9,1011.5,9.2,4.0,14.0,22.0,91.0,70.0,0.26,999.9,0,528,12.959963999999994,146.78437475000007,1.3395832499999996,1001.1318183999998
2012-07-17,2,2012,7,84.6,63.3,1009.3,9.4,3.5,9.9,18.1,93.9,70.0,0.0,999.9,0,648,17.791666500000012,124.67812499999997,1.96666675,999.25833319999981
2012-07-18,3,2012,7,85.3,69.1,1008.9,7.2,3.7,13.0,20.0,100.0,73.0,0.0,999.9,1,559,24.211622999999996,109.08020850000001,2.504762,999.84393960000011
2012-07-19,4,2012,7,73.3,67.2,1013.2,7.5,3.4,15.0,18.1,75.9,68.0,1.76,999.9,0,522,14.241666500000003,58.739488750000056,1.1020832499999995,1004.2833332000004
2012-07-20,5,2012,7,67.2,62.8,1014.9,7.4,6.5,13.0,21.0,73.9,61.0,0.17,999.9,0,604,11.225000000000001,33.306250249999991,0.42604150000000018,1006.6000002
2012-07-21,6,2012,7,68.1,58.5,1018.3,9.8,4.1,12.0,999.9,77.0,57.9,0.43,999.9,0,528,8.9416665,56.7354165,0.671875,1009.3083331999999
2012-07-22,7,2012,7,72.5,59.4,1020.3,10.0,2.0,8.0,999.9,82.0,54.0,0.0,999.9,0,498,12.6,89.76666674999997,1.3489584999999997,1011.1166666000001
2012-07-23,1,2012,7,76.0,67.2,1016.9,8.9,3.0,13.0,999.9,86.0,64.0,0.0,999.9,0,505,20.273333499999993,99.385416500000019,1.9028509999999994,1005.6196970000001
2012-07-24,2,2012,7,80.3,67.3,1005.4,8.1,6.0,15.0,18.1,90.0,70.0,0.15,999.9,0,574,13.820833499999997,139.84374974999997,1.7364582500000003,994.9583332000002
2012-07-25,3,2012,7,76.5,53.5,1009.7,10.0,4.2,19.0,999.9,84.9,66.9,0.0,999.9,0,612,12.727083500000006,136.24583324999995,0.98645825000000031,1000.6583332
2012-07-26,4,2012,7,78.0,62.4,1007.0,8.9,4.3,13.0,29.9,87.1,66.9,0.0,999.9,1,604,19.352082999999993,117.27152774999996,1.943750000000001,996.60000019999984
2012-07-27,5,2012,7,76.6,69.3,1007.0,9.1,4.4,14.0,999.9,87.1,70.0,0.6,999.9,0,637,15.770833499999998,127.15833349999997,1.4093749999999998,998.38333340000008
2012-07-28,6,2012,7,75.5,69.6,1012.2,7.0,3.9,8.0,15.9,84.0,68.0,0.0,999.9,1,513,8.1229170000000011,29.622916500000006,0.31874999999999987,1003.2166668000001
2012-07-29,7,2012,7,71.7,66.1,1015.1,9.4,3.2,12.0,15.9,79.0,66.9,0.18,999.9,0,376,8.2812500000000053,31.460416999999985,0.4656249999999999,1006.1249999999999
2012-07-30,1,2012,7,73.1,65.1,1018.6,10.0,2.2,8.9,999.9,79.0,64.9,0.01,999.9,0,530,8.5846680000000042,63.88293275,0.44833324999999996,1009.7833332
2012-07-31,2,2012,7,73.4,64.3,1016.7,10.0,3.8,14.0,999.9,80.1,60.1,0.0,999.9,0,540,11.018749999999999,50.055208249999993,0.50937499999999991,1006.5280302000001
2012-08-01,3,2012,8,72.2,68.4,1012.4,7.8,2.5,9.9,999.9,78.1,66.9,0.55,999.9,1,615,22.020833500000009,87.860763999999989,0.99270825,809.98333340000022
2012-08-02,4,2012,8,75.0,68.4,1011.3,6.2,2.7,11.1,999.9,87.1,66.2,0.11,999.9,1,570,24.956249999999997,105.51458325000002,1.9635415000000005,810.00000000000023
2012-08-03,5,2012,8,77.9,70.8,1015.3,6.0,4.4,13.0,18.1,89.1,69.1,0.0,999.9,1,589,20.045833499999983,98.2010415,1.5114584999999998,813.87500000000023
2012-08-04,6,2012,8,77.9,71.7,1021.1,5.7,4.1,11.1,18.1,90.0,71.1,0.0,999.9,1,568,12.152083000000001,86.177083499999981,1.5729164999999998,818.48333319999983
2012-08-05,7,2012,8,78.1,72.4,1019.7,5.8,6.1,15.0,22.9,91.0,69.1,0.0,999.9,1,518,7.7124999999999977,97.730208500000018,0.54374999999999984,815.4916664000001
2012-08-06,1,2012,8,77.3,66.9,1015.7,8.9,5.5,15.0,22.0,86.0,71.1,0.49,999.9,0,593,11.677083500000006,148.46354174999991,1.0364582500000001,813.16969699999959
2012-08-07,2,2012,8,75.2,58.1,1015.7,10.0,1.2,9.9,999.9,82.9,63.0,0.01,999.9,0,547,17.212500000000006,72.245833249999976,1.0726580000000001,813.28586959999973
2012-08-08,3,2012,8,77.8,67.1,1014.7,8.8,1.1,8.0,999.9,86.0,64.0,0.0,999.9,0,528,20.003749999999997,77.3989585,1.4656250000000002,812.48333340000033
2012-08-09,4,2012,8,78.2,69.6,1013.6,9.3,2.3,7.0,15.0,88.0,61.0,0.0,999.9,0,581,14.2479165,89.621875000000045,1.3089284999999997,811.22023799999977
2012-08-10,5,2012,8,75.3,71.3,1011.6,7.6,5.4,20.0,23.9,79.0,66.2,0.0,999.9,1,617,12.087500000000006,88.131250000000009,0.38541674999999992,808.33106060000034
2012-08-11,6,2012,8,77.7,71.5,1010.2,7.8,6.9,16.9,28.0,87.1,71.1,1.1,999.9,0,507,12.606944333333333,90.914583250000064,0.72395825000000025,809.25000000000034
2012-08-12,7,2012,8,77.8,65.4,1012.5,8.7,5.7,22.0,29.9,84.9,69.8,0.62,999.9,0,505,9.736111,129.05625,1.24166675,811.04166659999987
2012-08-13,1,2012,8,76.3,61.2,1014.6,9.2,4.3,13.0,999.9,86.0,69.1,0.05,999.9,0,504,13.214915666666663,145.36874999999992,1.353124999999999,812.63007259999972
2012-08-14,2,2012,8,76.0,62.6,1014.0,9.6,2.3,9.9,999.9,81.0,69.1,0.0,999.9,0,520,22.595138999999993,85.751041749999857,1.8811238333333327,811.60000000000025
2012-08-15,3,2012,8,73.6,68.9,1011.5,6.5,3.5,9.9,999.9,81.0,66.2,0.01,999.9,1,602,20.194318333333342,74.733333,0.8090278333333335,809.5999999999998
2012-08-16,4,2012,8,74.0,64.3,1011.9,6.7,3.1,13.0,15.0,84.9,66.0,0.15,999.9,1,613,20.201389,140.2374999999999,1.2131944999999997,810.30833319999988
2012-08-17,5,2012,8,77.9,60.7,1010.6,9.5,3.3,15.0,17.1,88.0,69.1,0.0,999.9,0,574,25.008333333333336,99.984374999999986,2.0194445000000005,809.05833320000124
2012-08-18,6,2012,8,69.8,63.7,1011.3,8.4,4.1,9.9,999.9,78.1,62.6,0.01,999.9,0,540,10.616666666666665,103.34583324999991,0.66597216666666637,810.3250002
2012-08-19,7,2012,8,68.7,55.0,1014.2,10.0,1.3,12.0,999.9,75.0,62.1,0.23,999.9,0,467,15.570833333333331,79.728125000000063,1.1354164999999998,812.24166659999969
2012-08-20,1,2012,8,71.4,56.7,1012.5,10.0,0.8,9.9,999.9,78.1,64.0,0.0,999.9,0,473,19.465277999999987,71.083333250000024,1.5018416666666663,810.67500000000018
2012-08-21,2,2012,8,72.8,57.2,1015.5,10.0,2.5,12.0,999.9,81.0,60.8,0.0,999.9,0,482,16.11111133333333,118.29375000000003,1.0208333333333339,814.21893940000041
2012-08-22,3,2012,8,73.8,60.3,1019.6,9.8,1.7,8.0,999.9,80.1,61.0,0.0,999.9,0,504,22.823611333333325,86.63958325000003,1.5788238333333331,817.20000019999941
2012-08-23,4,2012,8,74.7,61.7,1020.4,8.9,2.0,8.9,999.9,84.0,62.6,0.0,999.9,0,574,23.606944333333338,91.335416750000064,1.795138833333334,817.63333340000008
2012-08-24,5,2012,8,77.3,60.9,1020.7,9.3,2.0,7.0,999.9,87.1,66.0,0.0,999.9,0,601,21.198610999999996,71.031250000000014,1.5381945000000008,818.0666666
2012-08-25,6,2012,8,75.7,65.2,1023.6,7.3,3.2,13.0,18.1,84.0,62.6,0.01,999.9,1,474,16.293055333333328,45.007291749999972,0.87361116666666638,820.699999799999
2012-08-26,7,2012,8,73.9,62.4,1025.2,10.0,4.6,8.9,15.0,82.9,60.8,0.0,999.9,0,471,7.3777776666666659,47.42395825,0.46875000000000011,821.39166680000017
2012-08-27,1,2012,8,71.9,66.3,1019.7,8.6,2.7,8.9,18.1,81.0,55.4,0.01,999.9,1,548,14.781250000000005,75.074999999999946,0.619841333333334,816.29166639999983
2012-08-28,2,2012,8,77.9,67.4,1011.5,9.0,6.0,15.9,22.9,86.0,69.8,0.75,999.9,0,587,12.995833666666663,139.81562499999993,0.694509166666667,809.65833340000029
2012-08-29,3,2012,8,73.3,53.2,1014.0,10.0,4.7,15.0,21.0,79.0,64.4,0.01,999.9,0,550,12.919047666666657,117.39687475000002,0.80654983333333286,812.79166679999992
2012-08-30,4,2012,8,72.0,49.4,1017.6,10.0,2.5,15.9,20.0,82.0,57.2,0.0,999.9,0,618,22.148611000000002,120.38854149999995,1.6250000000000009,815.3833332
2012-08-31,5,2012,8,78.7,56.1,1016.3,9.9,3.9,20.0,27.0,90.0,68.0,0.0,999.9,0,701,23.388888666666666,117.78958324999999,3.6020833333333346,813.21666660000017
2012-09-01,6,2012,9,81.6,61.3,1014.6,9.9,4.7,16.9,22.9,90.0,62.6,0.0,999.9,0,515,11.423611333333334,106.04375,1.8395833333333325,813.41666659999976
2012-09-02,7,2012,9,75.4,65.9,1017.7,9.8,3.2,11.1,999.9,80.1,62.1,0.0,999.9,0,421,8.41944433333334,63.32395824999999,0.58125016666666574,815.39166680000017
2012-09-03,1,2012,9,73.8,65.1,1019.8,10.0,4.5,14.0,999.9,79.0,55.4,0.0,999.9,0,373,7.7513890000000014,49.293749999999974,0.4381943333333333,817.12499979999961
2012-09-04,2,2012,9,72.6,68.4,1016.8,8.8,4.7,15.9,999.9,79.0,60.8,0.02,999.9,0,606,14.961111000000006,70.435416749999959,0.37013883333333308,812.7999999999995
2012-09-05,3,2012,9,75.2,71.5,1009.7,6.7,5.4,16.9,22.9,80.1,71.1,0.13,999.9,0,601,16.463450333333334,126.21041674999998,1.0870039999999999,808.07261900000015
2012-09-06,4,2012,9,73.2,65.3,1011.3,9.7,2.3,12.0,999.9,79.0,62.6,0.59,999.9,0,572,28.422777666666651,80.63437525,1.665340833333333,810.18333339999992
2012-09-07,5,2012,9,77.0,67.8,1012.2,8.7,2.7,8.0,999.9,86.0,64.4,0.0,999.9,0,680,25.543055666666682,88.470833250000041,1.769444333333333,810.41666680000014
2012-09-08,6,2012,9,75.3,69.6,1007.5,8.8,5.8,15.9,28.9,81.0,69.1,0.0,999.9,1,598,10.394444333333325,109.71906699999992,0.48194449999999989,806.43333319999965
2012-09-09,7,2012,9,68.4,57.3,1009.6,9.5,3.0,16.9,21.0,75.9,60.8,0.04,999.9,0,464,8.7847223333333311,139.8916665,0.72291666666666676,808.93333340000061
2012-09-10,1,2012,9,65.4,49.1,1014.3,10.0,5.7,20.0,26.0,71.1,55.4,0.16,999.9,0,637,10.378804333333337,155.62604174999998,0.95125,813.63333339999951
2012-09-11,2,2012,9,62.8,41.8,1022.9,10.0,3.1,18.1,26.0,72.0,54.0,0.0,999.9,0,521,19.691666333333323,114.69479175000002,1.275000166666667,820.0916668
2012-09-12,3,2012,9,68.5,49.7,1026.5,10.0,2.1,9.9,999.9,80.1,55.0,0.0,999.9,0,651,28.036111,92.481249999999974,2.4140714999999995,772.74053025000012
2012-09-13,4,2012,9,70.4,54.8,1027.4,10.0,3.2,9.9,999.9,80.1,62.1,0.0,999.9,0,632,24.588889000000016,96.118749999999977,1.9819444999999996,822.84166659999948
2012-09-14,5,2012,9,70.5,57.7,1023.4,9.7,2.3,9.9,999.9,80.1,55.4,0.0,999.9,0,609,20.298245666666663,96.17604149999994,1.6180555,819.0416666000001
2012-09-15,6,2012,9,67.2,54.1,1019.1,10.0,5.1,14.0,20.0,72.0,60.1,0.01,999.9,0,557,9.5986110000000036,158.32604175,0.77847216666666652,816.31666679999989
2012-09-16,7,2012,9,65.1,46.5,1018.9,10.0,1.9,13.0,20.0,73.0,53.6,0.0,999.9,0,458,12.477777999999997,151.05416675,1.2180555000000004,816.04166659999942
2012-09-17,1,2012,9,66.5,48.0,1018.3,10.0,2.2,7.0,999.9,77.0,48.2,0.0,999.9,0,452,20.924780666666649,90.48125,2.0476731666666672,815.58560639999985
2012-09-18,2,2012,9,70.6,64.8,1011.8,7.6,5.5,19.0,27.0,75.2,57.2,0.11,999.9,1,556,9.3458333333333385,90.107019749999992,0.33055549999999989,807.97101440000006
2012-09-19,3,2012,9,66.7,56.1,1015.2,7.6,6.3,21.0,27.0,73.0,57.0,0.68,999.9,0,612,11.902777666666669,135.9854165000001,0.84347216666666658,813.94999999999982
2012-09-20,4,2012,9,61.0,48.3,1021.5,10.0,4.6,15.9,22.9,68.0,55.0,0.04,999.9,0,522,13.315686333333332,50.248958499999951,0.72708333333333308,818.21666680000033
2012-09-21,5,2012,9,64.7,53.7,1018.9,10.0,4.7,16.9,22.0,73.0,51.8,0.0,999.9,0,654,15.038888999999996,60.906250000000021,0.64652783333333352,815.70000019999918
2012-09-22,6,2012,9,66.3,60.6,1012.6,8.1,5.6,15.0,20.0,75.9,60.1,0.01,999.9,0,547,14.165277666666672,85.722916499999954,0.78749999999999964,810.60000000000014
2012-09-23,7,2012,9,63.8,50.3,1015.4,9.0,6.4,12.0,15.9,72.0,55.4,0.22,999.9,0,480,9.9208330000000071,146.79270850000003,0.99027783333333341,814.3333334
2012-09-24,1,2012,9,59.0,40.4,1020.0,10.0,3.3,12.0,20.0,66.2,53.1,0.0,999.9,0,562,14.958514333333344,137.29895850000017,1.3069445000000004,817.34710159999963
2012-09-25,2,2012,9,62.0,43.4,1021.0,10.0,4.9,15.0,15.9,72.0,46.0,0.0,999.9,0,593,20.754365,105.13020799999997,2.0767948333333335,818.10253620000071
2012-09-26,3,2012,9,67.7,56.8,1018.7,10.0,4.3,14.0,999.9,75.9,62.6,0.0,999.9,0,404,19.034239333333318,109.16145825000005,1.2663890000000009,815.6416668
2012-09-27,4,2012,9,69.0,60.4,1019.4,8.7,1.8,16.9,20.0,73.9,55.4,0.01,999.9,0,620,23.194444666666673,96.5166665,1.2333333333333332,817.32499999999959
2012-09-28,5,2012,9,65.2,61.8,1019.8,5.9,5.1,15.9,22.9,69.1,51.8,0.25,999.9,1,703,16.540833333333321,77.086174000000057,0.47361116666666664,814.13333339999986
2012-09-29,6,2012,9,62.4,58.8,1013.0,7.6,3.9,14.0,21.0,68.0,57.0,0.37,999.9,1,485,10.949999999999994,135.77500024999986,0.78263883333333328,810.98333339999954
2012-09-30,7,2012,9,60.5,52.5,1010.0,9.5,3.9,14.0,20.0,68.0,55.9,0.75,999.9,0,449,10.940277666666665,138.84166675000003,1.014583500000001,808.55000020000011
2012-10-01,1,2012,10,60.6,46.8,1011.2,10.0,4.7,23.9,33.0,70.0,53.1,0.46,999.9,0,555,18.801389000000007,120.45208324999997,1.6104166666666668,810.44021740000017
2012-10-02,2,2012,10,63.7,54.2,1015.5,7.3,2.4,9.9,999.9,70.0,60.1,0.0,999.9,0,593,28.466388666666649,50.117708250000014,1.6534721666666663,813.53257560000043
2012-10-03,3,2012,10,65.6,64.3,1016.6,1.5,3.5,9.9,999.9,73.0,62.6,0.45,999.9,1,502,19.313889000000003,59.495833250000032,0.66626999999999992,815.25833339999974
2012-10-04,4,2012,10,68.6,66.2,1019.0,2.9,2.2,13.0,999.9,73.4,62.6,0.01,999.9,1,554,25.332407333333347,83.00520825000001,1.7388888333333332,816.21666679999953
2012-10-05,5,2012,10,67.8,59.7,1016.7,8.4,3.3,9.9,999.9,78.1,60.8,0.0,999.9,0,693,27.306944666666666,122.02916649999993,1.7138890000000002,813.86666680000008
2012-10-06,6,2012,10,66.1,57.9,1010.5,7.0,5.2,15.0,21.0,75.0,57.0,0.01,999.9,1,500,15.634722333333329,128.26250000000002,1.438194333333334,1005.2187500000002
2012-10-07,7,2012,10,52.5,42.3,1017.4,9.3,2.0,16.9,23.9,66.2,48.0,0.04,999.9,0,481,12.890277666666666,89.78020825000003,0.9852091666666668,1012.0416667499999
2012-10-08,1,2012,10,49.9,42.9,1022.9,9.0,3.5,15.9,23.9,55.9,44.1,0.2,999.9,0,376,17.905555666666675,96.101041750000022,1.741666666666666,1017.4687500000003
2012-10-09,2,2012,10,53.8,48.5,1022.3,8.5,5.6,18.1,26.0,57.2,50.0,0.46,999.9,0,570,15.36792966666666,27.78854175,0.7708153333333333,1015.0212860000003
2012-10-10,3,2012,10,58.2,53.8,1013.5,7.5,5.2,15.9,22.9,64.9,53.1,0.03,999.9,0,640,15.016666333333335,88.993749999999991,0.72708333333333319,1006.7395832499998
2012-10-11,4,2012,10,53.4,35.3,1018.9,10.0,5.5,20.0,28.9,62.6,46.9,0.02,999.9,0,657,14.934722333333335,133.69999974999996,1.4792928333333333,1014.5104165000001
2012-10-12,5,2012,10,51.2,35.9,1021.1,10.0,5.3,19.0,25.1,62.6,48.0,0.0,999.9,0,594,20.942063333333309,140.35000000000002,3.2444444999999988,1016.5833334999998
2012-10-13,6,2012,10,45.2,25.9,1030.8,10.0,3.1,20.0,27.0,52.0,37.9,0.0,999.9,0,547,15.537499999999994,74.115625000000037,2.5097223333333356,1024.4375000000007
2012-10-14,7,2012,10,58.7,45.9,1021.9,10.0,5.0,20.0,26.0,69.1,44.6,0.0,999.9,0,517,13.277777666666658,104.36250024999998,1.3208331666666666,1013.6770832499998
2012-10-15,1,2012,10,65.3,57.8,1009.5,9.4,4.5,20.0,26.0,71.1,61.0,0.0,999.9,0,607,21.499722333333334,106.20312499999996,1.0780278333333331,1000.7083332500001
2012-10-16,2,2012,10,55.8,42.5,1007.4,9.9,5.8,15.9,25.1,64.0,50.0,0.12,999.9,0,602,12.181944333333329,164.06979174999998,1.3777146666666671,1002.3157052500002
2012-10-17,3,2012,10,51.9,38.0,1014.3,10.0,1.3,11.1,999.9,60.1,44.1,0.0,999.9,0,615,28.186111333333347,92.810417000000015,3.6029761666666662,1008.60511375
2012-10-18,4,2012,10,56.8,46.7,1016.1,9.7,3.1,9.9,15.9,64.9,42.8,0.0,999.9,0,630,22.34027766666668,73.193750000000009,3.2791666666666668,1009.8229165000006
2012-10-19,5,2012,10,63.2,61.1,1010.9,6.1,5.2,18.1,23.9,66.0,55.0,0.25,999.9,1,738,14.431651999999996,81.358333500000043,0.7124999999999998,1001.8229164999999
2012-10-20,6,2012,10,62.7,58.6,1006.5,5.0,6.3,18.1,22.0,69.1,57.9,0.13,999.9,1,587,16.309722333333337,117.94583349999998,1.1208333333333327,1000.0312500000002
2012-10-21,7,2012,10,56.5,39.0,1012.9,10.0,5.0,18.1,23.9,64.0,48.9,0.0,999.9,0,426,12.084722000000003,147.20208349999993,1.7590278333333333,1007.9895832500004
2012-10-22,1,2012,10,57.8,40.1,1017.4,10.0,4.3,20.0,26.0,66.0,48.9,0.0,999.9,0,608,17.537121333333335,150.3145835,1.9368056666666671,1011.6515150000001
2012-10-23,2,2012,10,59.0,44.9,1018.7,9.7,2.2,14.0,999.9,64.0,53.1,0.0,999.9,0,522,36.74702400000001,80.9354165,3.0679471666666669,1013.00000025
2012-10-24,3,2012,10,57.1,53.5,1019.9,6.4,4.1,9.9,999.9,59.0,51.8,0.07,999.9,0,494,17.875000333333336,40.806249999999977,0.67810233333333347,1014.81249975
2012-10-25,4,2012,10,58.0,51.3,1023.9,10.0,3.0,8.9,999.9,61.0,43.0,0.0,999.9,0,511,20.71224733333333,54.506250000000016,0.99583333333333324,1018.2916667499998
2012-10-26,5,2012,10,60.8,53.4,1022.6,10.0,1.5,7.0,999.9,64.9,39.2,0.0,999.9,0,598,30.436111000000004,74.099999750000023,1.8493055000000005,1016.0000000000007
2012-10-27,6,2012,10,61.9,53.9,1017.0,9.6,4.3,12.0,16.9,64.9,42.8,0.0,999.9,0,524,14.540277666666665,35.498200749999995,0.54513883333333324,1009.5785984999995
2012-10-28,7,2012,10,57.7,50.0,1010.8,9.6,11.9,22.0,32.1,61.0,53.6,0.0,999.9,0,403,6.1305556666666678,24.646875000000009,0.26736116666666671,1002.4687499999998
2012-10-29,1,2012,10,56.9,53.1,994.0,6.1,18.7,35.9,52.1,64.4,54.0,0.03,999.9,0,298,3.4039856666666659,45.1645835,0.17977483333333322,978.81398824999928
2012-10-30,2,2012,10,53.9,48.9,989.0,8.1,8.9,22.0,46.0,64.4,50.0,1.97,999.9,0,372,6.6666666666666625,111.77604175,0.2694444999999997,988.80555566666646
2012-10-31,3,2012,10,49.7,43.2,999.6,8.6,5.5,14.0,17.1,60.8,45.0,0.06,999.9,0,549,17.51305566666667,138.11666675,2.1919444999999977,995.588384
2012-11-01,4,2012,11,47.7,37.4,1001.8,10.0,6.0,19.0,23.9,57.2,43.0,0.04,999.9,0,439,17.738962000000008,139.83229174999994,3.1430554999999987,997.08333333333326
2012-11-02,5,2012,11,48.2,36.0,1003.4,10.0,5.2,13.0,25.1,53.6,46.0,0.0,999.9,0,345,15.71666666666666,98.33020825,2.3111111666666675,999.41666666666674
2012-11-03,6,2012,11,44.7,30.1,1009.4,10.0,7.6,15.0,25.1,51.8,42.1,0.01,999.9,0,307,10.094504666666666,22.714915333333348,2.3229075,1004.5167572500003
2012-11-04,7,2012,11,43.2,29.6,1014.1,10.0,6.1,15.0,22.0,51.8,39.0,0.0,999.9,0,344,11.540277666666661,21.158333333333331,2.0409721666666689,1008.0699407500008
2012-11-05,1,2012,11,42.3,27.3,1016.3,10.0,5.5,19.0,23.9,48.2,37.9,0.0,999.9,0,479,13.722600999999994,32.608333,2.2777326666666649,1011.3750000000002
2012-11-06,2,2012,11,36.6,17.4,1022.0,10.0,4.8,14.0,18.1,45.0,32.0,0.07,999.9,0,514,21.120979666666678,54.781944666666661,2.4201388333333336,1015.63541675
2012-11-07,3,2012,11,37.1,27.1,1014.6,7.3,10.1,42.0,55.9,48.2,30.9,0.0,999.9,1,718,15.488888999999997,46.459999999999987,1.6861111666666655,1006.4354167500002
2012-11-08,4,2012,11,41.2,35.1,1006.4,5.1,15.2,41.0,59.1,55.9,30.2,2.45,999.9,0,550,18.531944333333335,6.261905,3.4390151666666671,1001.7335856666665
2012-11-09,5,2012,11,43.3,25.8,1016.1,9.8,9.6,30.9,43.9,53.1,36.0,0.17,3.9,0,688,20.872953,4.645833,3.8562498333333339,1011.2222223333331
2012-11-10,6,2012,11,48.0,35.0,1025.0,7.9,2.0,14.0,20.0,54.0,41.0,0.0,999.9,0,444,33.469444333333328,2.466667,5.4194445000000009,1020.2638890000001
2012-11-11,7,2012,11,54.7,45.1,1030.8,7.0,1.6,9.9,999.9,63.0,37.4,0.0,999.9,0,526,31.337499999999995,4.104167,2.9840276666666665,1025.1805556666666
2012-11-12,1,2012,11,56.7,50.2,1029.8,7.4,2.9,9.9,17.1,64.9,48.0,0.0,999.9,1,547,26.593055666666672,3.733333,1.0576388333333329,1022.138889
2012-11-13,2,2012,11,52.4,47.5,1024.6,8.8,6.1,25.1,29.9,62.6,44.1,0.06,999.9,0,648,17.646437333333331,6.120833,1.8252199999999998,1019.4166666666666
2012-11-14,3,2012,11,42.8,29.9,1031.9,9.6,7.7,22.0,28.9,46.9,37.0,0.33,999.9,0,625,17.16055566666666,4.666667,2.6463888333333334,1025.7310606666667
2012-11-15,4,2012,11,40.4,25.0,1029.7,10.0,5.3,21.0,27.0,48.2,36.0,0.0,999.9,0,623,21.395915333333335,3.5,2.8959324999999994,1022.416666666667
2012-11-16,5,2012,11,41.9,29.5,1026.4,9.7,5.8,15.0,999.9,48.2,37.9,0.0,999.9,0,672,23.039682666666664,3.345833,4.3680555000000014,1020.9166669999998
2012-11-17,6,2012,11,43.6,27.9,1034.8,10.0,4.7,16.9,22.0,51.1,39.0,0.0,999.9,0,542,21.25972233333334,3.933333,3.3909721666666668,1028.9166666666663
2012-11-18,7,2012,11,43.2,31.0,1037.2,9.8,5.5,14.0,21.0,48.9,34.0,0.0,999.9,0,446,21.713888666666662,3.8125,3.1868055,1031.0555553333336
